Country,Site,Cluster,Plot,Latitude,Longitude,Depth,pH,Percent_N,Percent_C,Percent_Inorg_C,Percent_Org_C,Am.Ox.Al,Am.Ox.Fe,AmOx.Mn,AmOx.P,Olsen.P,pbi,Caex,Kex,Mgex,Naex,eCEC,Al,Ca,Co,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,P,Pb,S,Zn,As.75,Se.78,Mo.95,Cd.114
SAfrica,Madadeni,15,2,-27.5677,30.0907,Topsoil,5.5,0.11,1.67,0,1.67,1220.989304,2774.189526,225.0351312,-15.2981013,1.88,83.7,3.71,0.438293279,2.631249955,0.097504788,15.31793684,28380.50856,1032.355954,15.6870189,143.4547859,28.1329566,33951.60982,1427.719261,1028.2972,316.1386728,104.4578667,31.80617771,123.546345,9.312241731,155.8857624,21.08575004,1.331332958,1.016109426,0.261287459,0.005376483
SAfrica,Hopetown,2,1,-29.8085,23.9044,Topsoil,6.82,0.04,0.41,0,0.41,1181.758406,1575.897549,202.8284014,-13.70059437,1.56,33.06,5.85,0.333441549,2.778615671,0.020146114,12.43776921,22278.33446,5394.641854,10.31343366,92.97838265,17.29812068,24132.86556,2287.452595,2854.987092,359.0992534,1046.279128,26.63959346,119.1067682,4.918106468,39.77533791,31.94678809,1.464395775,0.449872435,0.073038328,0.038818188
SAfrica,Hopetown,8,2,-29.7781,23.933,Topsoil,7.77,0.04,0.5,0.1,0.45,1407.967044,1459.795024,117.2639562,24.1488426,3.98,62.79,8.13,0.382349314,1.061259084,0.006731342,10.36316908,16644.77995,6930.783176,6.556670313,44.62455591,14.39912878,16184.73288,2493.461596,3002.672691,235.9768699,974.7005549,14.59382946,131.1001814,4.570209304,62.02364228,25.51099046,1.315012046,0.536064305,0.097073613,0.036107109
SAfrica,Hopetown,14,2,-29.8198,23.9758,Topsoil,7.79,0.06,0.71,0.2,0.54,1065.080745,1029.473057,168.7620467,43.26589138,2.86,85.07,10.6,0.571298868,1.402736171,0.010191981,19.04553121,23326.47794,12233.99761,9.504458789,60.87288287,23.02407706,24495.0032,3301.976587,5043.199313,360.7944834,1378.296736,20.41868746,158.7661357,5.184563163,76.73041608,39.16179001,1.190691732,0.544662595,0.062799827,0.046388472
SAfrica,Hopetown,14,3,-29.816,23.9757,Topsoil,7.93,0.04,1.5,1.1,0.37,941.4425908,875.9109157,89.15216082,55.35519539,2.22,795.57,9.97,0.2817753,1.293481743,0.01756579,13.46002074,18752.09867,39128.58971,7.581144866,49.20830707,20.0301878,18495.81841,2183.447354,4999.590555,241.0213106,1243.023805,16.24238458,157.8147179,3.845383133,67.00945462,26.39964555,1.425394288,0.470079166,0.099897372,0.04194469
SAfrica,Hopetown,14,10,-29.8188,23.9729,Topsoil,7.3,0.03,0.35,0,0.35,1062.103426,1296.307973,158.1642141,-26.76887315,1.76,25.46,3.2,0.248727424,2.383217404,0.020499004,6.880829486,19305.10476,2980.167219,8.27561509,78.22089173,19.02480041,21679.19906,1825.647474,1859.348195,279.399848,679.531616,19.44457634,110.1434114,4.078545764,33.76722922,25.11827839,1.496222873,0.495709858,0.062477197,0.035273228
SAfrica,Prieska,9,1,-29.9813,22.7623,Topsoil,6.93,0.03,0.28,0,0.28,588.51,912.108,95.311,-19.384,5.46,79.73,3.25,0.433106495,1.823239463,0.055525004,1.7216847,15067.64321,1781.716623,6.92796329,46.33597019,9.654801928,24379.29003,2494.071238,2355.935283,273.7836441,208.3386461,14.78773953,146.9215153,7.314835319,35.0501515,26.81901294,3.821956979,0.52058108,0.293156508,0.037044018
SAfrica,Prieska,15,3,-29.9327,22.7786,Topsoil,8.21,0.06,0.71,0.1,0.59,1033.047,895.589,123.78,25.848,8.26,100.55,7.64,0.61812774,1.359678561,0.051714556,3.758400715,16899.81969,5893.494449,6.550704741,42.98973251,11.53565735,20462.40468,3585.613205,6686.563522,280.2645148,292.6124458,15.16023856,196.1783812,6.842185178,82.03589808,31.73164157,2.486501496,0.44457652,0.17049891,0.045182458
Mozambique,Ihassunge,13,1,-18.048055,36.86693667,Topsoil,5.24,0.12,1.63,0,1.63,1530.935,3616.817,5.354,57.359,7.88,145.31,4.81,3.653937216,21.57894147,62.29107465,32.33321907,49810.03908,1439.916099,10.84826145,78.02917203,26.69726211,52564.41509,8452.905013,8660.076226,140.7555217,15384.64182,28.58085442,389.4274575,15.68334842,2383.435755,59.51564172,6.592649004,1.2937534,0.620393393,0.002722474
Mozambique,Massuque,7,1,-24.18840333,34.34585833,Topsoil,,0.01,0.31,0,0.31,114.213,171.361,3.99,-54.073,2.18,31.05,0.31,0.040708161,0.112674503,0.19466453,-2.33992614,929.651921,83.85510481,0.654229389,3.094589636,0.625808317,671.298401,103.9882286,55.99678297,13.35589347,65.79265621,0.424313152,23.05457787,1.27709266,32.40024555,0.846707052,0.067338683,0.058418717,0.030883356,-0.002381279
Mozambique,Martinho,5,1,-16.17429833,38.96290833,Topsoil,5.26,0.03,0.54,0,0.54,1616.575,583.642,10.318,-47.739,2.12,27.91,0.81,0.065290881,0.363444064,0.057724202,-2.777333471,11153.21474,229.6923576,2.72689452,11.07729808,2.163901703,4901.938348,174.9123131,145.9729523,41.92844721,59.36769179,4.193274329,55.1459123,4.052951765,30.95984035,3.856231348,0.089766574,0.166508376,0.028467168,-0.003860526
Mozambique,Martinho,6,1,-16.15708333,38.95627333,Topsoil,5.66,0.08,1.37,0,1.37,2296.817,7389.67,438.725,1422.996,30.76,84.83,6.27,0.400151466,2.234458811,0.088191243,6.427913232,21738.24281,9555.425865,18.12925192,17.50508921,10.91477323,37901.81544,1422.794032,1511.922001,724.0471296,87.63899051,11.74250641,4410.604305,13.89416153,110.0932569,29.47135408,1.738446005,1.770311245,0.256019219,0.01519449
Mozambique,Martinho,7,1,-16.12728667,38.95530167,Topsoil,6.14,0.04,0.85,0,0.85,2089.338,620.462,209.628,-29.421,2.31,97.42,2.25,0.161088196,0.724190835,0.052260361,4.254472081,16439.13085,605.7258303,4.853925342,5.560588775,3.83785612,7607.328425,777.7594074,364.5431127,329.1360606,72.88434305,3.415656091,151.9348733,11.8795828,54.02784659,10.59013695,0.479541306,0.60472984,0.129668634,0.001790627
Mozambique,Martinho,8,1,-16.11558,38.96545167,Topsoil,5.67,0.03,0.53,0,0.53,1873.572,818.347,142.757,-52.432,0.78,117.2,1.56,0.130636964,0.686653589,0.075427235,4.499832516,13827.40472,532.7152227,4.814452178,8.710961034,2.230903959,7265.60001,400.0651012,445.3586368,227.7068124,140.8416315,3.877716045,47.01986569,2.58822405,36.88533897,5.787739498,0.031574527,0.130141057,0.04920707,-0.000476981
Mozambique,Martinho,9,1,-16.178185,38.99062167,Topsoil,5.99,0.1,1.82,0,1.82,3205.838,6357.554,469.126,66.478,3.08,112.71,7.9,0.141700697,3.759478858,0.979854294,11.67720863,32415.96561,2157.348254,28.09896784,58.42342178,36.02126418,46369.93524,424.7531805,1613.24324,877.4052565,355.3766594,21.9224745,258.7843105,5.31644791,94.04397229,21.11633917,0.495176781,0.865775046,0.052361495,0.007682654
Mozambique,Martinho,12,1,-16.11628667,38.98612833,Topsoil,5.79,0.01,0.24,0,0.24,385.613,334.376,66.764,-58.614,0.56,42.28,0.69,0.065529435,0.168208306,0.065306539,1.859495628,3052.056793,173.0132439,1.869176114,6.610336049,1.382390242,2645.306204,291.809434,99.8237679,98.90558841,41.23668843,1.818033497,33.83149536,3.03117694,20.35996708,2.212451282,0.011926983,0.109748282,0.056091773,0.000159998
Uganda,Namasuba,1,1,0.49136299,32.27067566,Topsoil,6.39,0.15,2.2,0,2.2,1964.567,11456.27,1520.168,233.403,14.48,80.46,9.48,0.524451229,2.234277959,0.064597082,11.81507791,21948.06181,2413.384825,15.85116414,65.77631198,24.195228,54425.73299,2103.471635,839.0985086,1826.153432,92.54405206,19.46109762,524.5094295,20.55863681,157.5856533,61.47191817,1.638311366,1.069459823,0.762875135,0.100118269
Uganda,Namasuba,1,7,0.49293199,32.26567841,Topsoil,5.25,0.15,1.98,0,1.98,1051.815,8686.649,710.345,61.825,3.14,90.98,6.93,0.198440818,3.878228162,0.134622481,12.5221264,15379.82658,1588.14232,12.34274982,36.78900988,10.66930733,22670.5453,1880.695375,968.8265546,916.0548682,142.6246957,14.98897983,273.264311,14.08259266,153.4219307,26.67110998,0.961211182,1.130116276,0.453019566,0.039191335
Uganda,Namasuba,1,10,0.49572,32.26797867,Topsoil,4.88,0.18,2.35,0,2.35,921.506,6436.605,772.955,70.283,3.1,88.04,3.53,0.129813989,1.629602569,0.164555378,7.671935373,10874.17585,962.6164451,16.55310031,36.97918465,8.734185961,22390.30148,1260.229618,611.0488768,975.9236657,116.2607272,16.44888017,264.8328552,11.63749826,168.8898281,23.85840983,1.038985878,1.222268413,0.582032901,0.046096507
Uganda,Namasuba,2,3,0.51864201,32.26444244,Topsoil,6.28,0.17,2.02,0,2.02,1281.322,1867.025,1033.526,174.103,37.68,75.76,8.44,1.408420769,2.934929381,0.069316461,9.963638234,17146.48836,1848.249142,15.2250103,63.48087469,13.14163153,36444.75447,2331.714172,726.671906,1246.953204,97.61248719,12.21584407,462.8938347,14.47593209,192.5598481,37.34105436,0.942652018,0.988454797,0.834868493,0.021166415
Uganda,Namasuba,2,4,0.51490003,32.26695633,Topsoil,5.56,0.12,1.47,0,1.47,597.99,3388.197,255.274,54.35,5.84,48.84,3.94,0.170202526,1.798057015,0.045870208,5.98898787,8960.173641,907.4968926,6.064191366,27.88933865,8.965134948,15264.59891,959.5310553,487.9142513,343.6464605,60.08807844,7.924775844,252.5025209,8.538182798,112.4035934,15.97589891,0.685093511,0.886948726,0.520589192,-0.002743651
Uganda,Namasuba,2,5,0.51411301,32.27025223,Topsoil,5.6,0.15,2.05,0,2.05,732.341,6515.925,229.571,101.42,5.78,93.11,5.22,0.170728029,3.190016601,0.148379665,7.132305321,10786.84616,1055.571818,8.807054793,21.45488641,6.763918717,15380.32099,1026.206551,722.8458518,323.0257452,97.15836824,10.01964699,280.6400558,10.5443029,141.7129904,12.94568556,0.513277237,1.061495876,0.333156884,-0.014836936
Uganda,Namasuba,2,7,0.519997,32.26859665,Topsoil,5.84,0.08,1.14,0,1.14,1124.481,1612.536,857.305,24.436,4.25,51.57,4.93,0.41583963,1.328160203,0.06826606,5.635814644,13346.05326,961.5789972,10.05559168,65.17150846,12.00468121,28738.59535,1277.630098,426.1487309,1004.895394,73.51633562,9.457135158,254.6188197,12.26032551,90.9044475,21.8602958,0.832008435,0.857980278,0.566041336,0.003542005
Uganda,Namasuba,3,1,0.53347302,32.26804352,Topsoil,5.73,0.18,2.36,0,2.36,1063.973,6068.236,851.092,103.083,7.5,187.98,2.87,0.416824383,1.486856864,0.084856484,5.868611391,12752.81717,821.9580363,8.107387895,25.77266942,10.73215788,16571.10706,916.4389834,499.3861172,965.4099101,57.82376083,9.573743662,275.1214802,13.26128517,207.9332447,23.13039155,0.721277838,0.976608413,0.646014691,0.001008272
Uganda,Namasuba,3,3,0.53417701,32.27233887,Topsoil,6.5,0.18,2.13,0,2.13,1203.026,2134.498,1157.406,371.283,59.68,103.12,10.81,1.018421882,3.004373294,0.079072773,12.96656023,23149.63046,3129.346723,10.01416134,41.91291419,16.79709311,30061.98128,1610.922945,874.3422086,1390.007703,75.57125652,13.58067021,788.2300483,16.0269116,212.7688347,123.3376748,1.780880871,1.351353897,1.148577216,0.076638307
Uganda,Namasuba,3,8,0.53120202,32.26861954,Topsoil,6.53,0.13,1.66,0,1.66,886.785,1762.933,1764.834,46.966,9.72,82.24,7.55,0.508507882,2.715792532,0.044795366,8.803382538,19357.35416,1821.262995,13.53736347,46.10005505,17.22223768,35055.64285,1254.473525,713.294439,1945.602423,54.47438635,14.95006477,337.8924469,18.91945751,134.4020881,35.68108009,1.39200333,1.176251647,0.951634626,0.091092016
Uganda,Namasuba,4,2,0.54825801,32.26370621,Topsoil,6.35,0.13,1.84,0,1.84,999.115,2403.597,819.258,49.827,5.18,58.79,5.39,0.451827961,3.739313884,0.050497751,6.429855377,14185.43616,1208.918637,11.26094199,45.64330661,12.63742607,24166.20825,1335.12995,806.3468166,970.1279542,67.19870737,11.0377006,283.8020731,14.75705716,141.4838481,16.52417618,0.852582632,1.082867118,0.79288026,-0.009986416
Uganda,Namasuba,4,8,0.55088502,32.26635742,Topsoil,4.91,0.21,2.53,0,2.53,867.493,4276.153,109.255,86.459,9.66,106.76,3.76,0.233000277,3.058225516,0.305352517,4.981502609,14781.72077,800.5155097,5.734353929,22.21889905,7.110559868,9278.286029,1038.418498,688.9544064,161.5573198,131.8477525,10.78688907,270.9884015,10.65645696,211.9828815,13.94447178,0.355856432,0.890603436,0.239609778,-0.020345057
Uganda,Namasuba,4,9,0.55520201,32.26136017,Topsoil,5.9,0.13,1.78,0,1.78,1495.792,1897.119,1917.758,24.632,2.82,64.94,7.17,0.130269111,1.947762995,0.056624336,14.58889057,21601.50919,1644.395223,17.91663495,48.08437269,15.13725875,32267.17628,1909.244081,724.9095653,2157.900005,84.38010153,14.48171036,282.1251425,20.48823198,138.2515973,26.12605239,1.143405399,1.195929911,0.489545502,0.042769255
Uganda,Namasuba,4,10,0.55526203,32.26379776,Topsoil,7.39,0.13,1.66,0,1.66,1661.536,2574.424,1623.554,165.802,36.94,127.02,7.65,6.50347364,2.47745535,0.263039736,15.93738809,29485.71947,2447.258411,15.14695812,45.70644775,18.47245979,32556.68208,4773.188855,1075.659995,1862.897279,147.5655073,17.01564801,482.910129,17.61781896,230.8573124,37.79559181,2.244729799,1.091903447,0.988904867,0.046353799
Uganda,Namasuba,5,7,0.49850699,32.28482056,Topsoil,6.48,0.19,2.5,0,2.5,1405.615,2096.754,1446.386,47.764,2.86,62.28,7.66,0.315568264,3.22626122,0.059869321,13.49866126,18858.52698,1778.81336,15.1694768,54.14697936,16.52003174,35646.87515,1528.886563,871.4930289,1662.270892,66.75106657,16.15818688,346.0613394,16.78093203,186.9221863,31.23258197,1.184878194,0.983735027,0.928954752,0.061701364
Uganda,Namasuba,5,10,0.49879301,32.28332138,Topsoil,4.31,0.33,3.92,0,3.92,1412.354,6818.665,123.266,169.455,13.94,197.53,4.48,0.400468973,4.161860047,0.376773875,12.2647749,29056.1697,1059.958506,10.42906681,45.65010989,16.56705655,16345.14011,1930.853074,1163.654636,224.3250949,194.9968668,20.91279081,380.4277096,19.22394903,584.1843521,32.94386578,0.668304694,1.4973153,0.262881411,-0.007125104
Uganda,Namasuba,6,2,0.51119697,32.28632736,Topsoil,6.47,0.15,2.13,0,2.13,914.266,1735.039,1924.742,24.921,3.1,51.77,8.78,0.283296718,3.027212825,0.046847883,14.64517651,19904.28866,2139.94282,12.83820011,49.82272033,19.78880578,34954.46908,1041.394117,744.9393296,2180.191102,48.09397463,17.14820697,322.3572249,20.64477417,166.7667774,39.30315611,1.442945192,1.34260223,0.800863285,0.10144419
Uganda,Namasuba,6,7,0.50801003,32.28722,Topsoil,6.05,0.14,1.73,0,1.73,1051.773,1988.226,1811.959,79.241,12.06,53.39,7.01,0.655312051,2.220243048,0.070223299,9.832740499,21676.34358,1596.718634,13.31370376,57.54908777,17.11082318,38601.94286,1575.272477,663.28068,1970.466933,66.24275362,16.80380988,395.6390091,18.77387745,153.7067203,39.10139062,1.357710309,1.094149999,0.793650989,0.079658694
Uganda,Namasuba,7,8,0.54031301,32.28696823,Topsoil,4.9,0.17,2.09,0,2.09,875.718,3813.941,733.663,68.252,5.1,77.13,4.51,0.16623815,1.759310527,0.124463746,8.125582552,15644.72949,1034.667909,13.17615234,19.35859649,9.684832971,11081.35223,711.3944122,598.8528575,822.5717067,63.36667275,10.14654856,219.2966891,16.85631698,184.3534713,21.79255338,0.373183358,0.755931672,0.570613612,0.02076353
Uganda,Namasuba,7,9,0.53937298,32.29005432,Topsoil,4.73,0.51,5.56,0,5.56,2373.235,3352.853,139.028,291.606,25.78,181.8,5.88,0.5281212,3.462309882,0.39586412,12.7588713,23220.61797,1429.188473,3.481094609,20.10228006,6.810882058,9365.078988,1004.121608,887.893318,201.5160416,155.6622133,10.07206618,577.4479858,10.74968319,546.2917547,18.62008198,0.073830859,0.577120139,0.263721851,-0.007023814
Uganda,Namasuba,7,11,0.541197,32.28936386,Topsoil,5.87,0.09,1.13,0,1.13,363.845,1916.179,398.956,18.454,4.62,30.75,3.73,0.187618482,0.838611203,0.045389071,5.157394118,4553.187839,764.2179481,7.18421168,10.90136386,3.213201964,6192.120086,521.9422442,278.9650988,477.2056561,35.904993,3.261968857,170.459336,8.148750968,87.66895375,9.381841384,0.163616761,0.579268806,0.285141195,-0.003029719
Uganda,Namasuba,8,1,0.56445801,32.29327011,Topsoil,5.21,0.4,4.87,0,4.87,1333.367,5468.005,612.504,133.31,14.1,143.53,8.69,0.582209523,2.760450599,0.185363348,15.64358365,23455.35825,2331.181103,7.821285229,16.86150833,11.70726169,12472.81139,784.8383861,851.1564338,740.7482786,97.03341268,9.86683845,353.6710646,25.10178297,656.2228923,22.41065824,0.407439655,1.419307272,0.541687754,0.043634289
Uganda,Namasuba,8,5,0.565265,32.29267502,Topsoil,6.23,0.24,2.83,0,2.83,763.107,3302.102,129.523,70.999,13.04,59.85,10.92,0.470340356,2.26052148,0.234694003,15.52590552,15879.23367,3014.449311,3.237294934,13.33627779,5.347027667,7274.494881,608.137424,630.6156235,190.4259153,95.4446883,5.175329857,266.9018037,22.29218532,295.7289744,11.76932717,0.017606343,0.719548131,0.408770944,-0.008668378
Uganda,Namasuba,8,8,0.56025702,32.28472519,Topsoil,6.58,0.23,3.04,0,3.04,1414.8,1747.565,1854.586,50.383,4.2,66.2,13.27,0.302743529,3.908108292,0.045481772,19.69211352,23067.84324,3434.5603,13.46674046,27.27542085,15.13711059,22560.85832,1559.024065,1046.142844,2013.978566,61.38146241,15.95150235,349.1468421,22.7799009,232.1141674,34.50550316,1.175040821,1.089383919,0.495652431,0.107862114
Uganda,Namasuba,8,9,0.55812198,32.28888702,Topsoil,5.18,0.16,2.18,0,2.18,873.636,2553.835,373.967,52.838,7.84,57.16,3.33,0.160524082,1.331112443,0.055011084,7.279214051,7465.217929,922.497244,5.430255554,12.120296,4.687847357,7048.19763,719.372814,438.6312048,453.8272803,53.22403469,4.878420453,185.5558158,8.537583857,142.68546,9.337718729,0.104087456,0.515730613,0.356581138,-0.009037628
Uganda,Namasuba,9,2,0.49693999,32.30392838,Topsoil,5.45,0.09,1.39,0,1.39,604.454,1041.115,496.015,-1.29,2.7,56.2,2.76,0.230731928,0.988541333,0.048527685,5.35519119,8788.84793,643.8113522,6.918223938,21.64777155,5.149746811,9995.705362,842.5656537,350.247664,607.8221622,60.95066391,5.39581718,136.6331183,10.82621413,75.91397028,10.94460481,0.379177724,0.67860901,0.361442602,0.02781156
Uganda,Namasuba,9,3,0.501647,32.3088913,Topsoil,6.34,0.21,2.38,0,2.38,1368.813,1618.395,1720.307,53.688,5.06,63.25,10.34,0.574596104,2.621539091,0.051169116,16.70136165,24829.94996,2374.299077,18.49759665,42.75064645,25.97880524,21947.43467,1396.574824,798.9825994,1952.955701,50.16520223,13.4166134,368.3206404,25.10729857,218.1498906,37.5798202,1.135849105,0.925531491,0.606697952,0.113694706
Uganda,Namasuba,9,6,0.50080198,32.31001282,Topsoil,6.15,0.4,4.33,0,4.33,1001.77,1508.617,784.949,147.669,21.12,53.66,12.88,0.813532914,4.018369947,0.07560371,20.91985861,17522.50191,3596.156148,5.1257853,31.3431335,18.4069509,19628.61018,1309.800725,1013.797198,922.4782308,44.04814207,8.55514375,538.3741001,13.1307369,375.331987,56.18708735,0.924586771,0.674514876,1.921795075,0.057754028
Uganda,Namasuba,9,7,0.49724999,32.3050766,Topsoil,4.38,0.29,3.54,0,3.54,1404.233,4356.872,42.215,77.496,11.1,170.09,5.57,0.305936872,3.597076988,0.425901448,13.34615407,24951.70201,1170.840184,4.643440598,30.01595534,14.51562644,11943.36168,1027.533882,946.2613645,96.26400864,159.6950832,11.76500256,252.9977689,16.08454982,554.5467875,24.59674665,0.523046023,1.09404491,0.847743699,0.039074589
Uganda,Namasuba,9,9,0.49615699,32.31092072,Topsoil,6.45,0.14,1.83,0,1.83,1221.627,1885.652,1253.504,95.17,5.52,45.19,8.94,0.3306804,2.257012784,0.050270922,13.22238838,19010.94584,2045.644065,10.54719891,19.63709237,13.56557327,18579.72854,752.3666392,630.9137333,1445.082292,43.41849701,9.606883451,283.4917856,23.4138793,140.4481498,38.73855801,1.104126371,1.048337059,0.530534989,0.144778622
Uganda,Namasuba,9,12,0.50155801,32.3098259,Topsoil,5.83,0.33,3.8,0,3.8,1665.906,1550.154,1509.893,123.313,6.78,56.85,11.85,0.300267076,3.748378873,0.053097408,18.63403665,22983.25322,3037.503597,11.26386076,32.21982855,18.28610142,15775.22878,1317.28041,1040.721479,1681.653281,51.17060539,10.95785359,384.677482,21.15408246,303.6544078,33.1624206,0.81286494,1.08684106,1.593853737,0.113447252
Uganda,Namasuba,9,15,0.49965701,32.31152725,Topsoil,6.33,0.11,1.45,0,1.45,1338.266,1831.281,1568.871,100.239,6.34,50.8,6.11,0.419849147,1.627592385,0.047018173,11.86779579,22776.2656,1398.810392,10.49201993,20.723305,16.72385334,20089.41913,1212.034657,587.6434319,1746.709621,47.38450364,10.39197566,336.8265703,22.24540814,116.9566958,34.21673237,1.198892361,0.988753004,0.430455655,0.095057568
Uganda,Namasuba,10,1,0.51595002,32.30536652,Topsoil,5.66,0.31,3.46,0,3.46,1347.345,1748.45,1124.597,122.246,7.26,84.01,10.46,0.530477959,3.046864138,0.049923336,18.24192884,18797.10412,2435.919735,11.36261032,48.38976969,20.33846731,29636.02163,1821.091057,805.8398676,1334.965711,78.93743662,13.55695207,347.215788,16.09519718,281.0905371,30.96023542,1.017972825,1.013309316,1.019526829,0.092682662
Uganda,Namasuba,10,3,0.51543802,32.30654526,Topsoil,6.49,0.34,4.46,0,4.46,1742.387,2514.959,974.947,186.298,11.92,81.38,16.05,1.063387302,4.376336948,0.048498794,25.11151833,18009.51559,4260.610579,7.978246846,45.68598906,16.71105325,29435.8532,2379.972776,1038.438251,1193.34784,87.31300214,11.20615405,457.0448722,13.56198298,284.9567935,30.50257499,0.835856768,0.818025983,0.879092407,0.07027291
Uganda,Namasuba,10,6,0.51216,32.30672073,Topsoil,4.75,0.18,2.07,0,2.07,488.806,1708.042,112.601,86.787,13.34,62.78,3.38,0.234617673,1.528990782,0.039062602,6.884835008,5837.752744,790.5462168,4.178039142,11.13417025,3.990107336,4875.904246,543.6403573,375.619689,159.4257486,44.48811454,4.170161894,192.982973,6.544358113,179.1675131,7.687833248,0.118063526,0.451546327,0.297545231,0.01622104
Uganda,Namasuba,10,9,0.51117498,32.30221558,Topsoil,4.68,0.25,2.94,0,2.94,1100.153,5003.673,107.896,197.851,19.49,129.55,3.24,0.330831969,1.541294486,0.167521006,8.421417231,12482.81852,923.4562104,3.930005921,18.85482634,10.08145005,11288.61375,884.3167665,569.8956171,163.0242778,89.58747177,6.853521949,326.7491215,11.55782372,234.2936387,19.30647767,0.384053764,0.745178656,0.395651415,0.03633897
Uganda,Namasuba,10,10,0.50808299,32.30445099,Topsoil,4.86,1.06,12.27,0,12.27,2548.889,6220.224,183.567,491.028,22.56,230.82,12.69,1.315325698,6.807083757,0.907841205,24.91766076,31560.92306,3612.044071,6.364337453,25.73252505,14.68640087,14731.47288,1639.601562,1592.637365,244.6002013,293.7546232,13.87692392,863.4754261,17.18787604,1500.896287,37.93738091,0.633075245,1.255191719,1.027601144,0.127906848
Uganda,Namasuba,11,4,0.54309499,32.3148613,Topsoil,5.8,0.19,2.44,0,2.44,1528.712,2044.397,1134.541,86.753,2.8,69.13,8.65,0.173985983,2.702128882,0.052342143,13.77202694,21979.24899,1953.507126,18.00921658,59.34370609,14.39477351,35004.34949,2796.512978,950.1383855,1323.393289,118.3038769,14.69433121,313.3698696,14.84249916,158.9020498,20.45668716,1.049201562,1.169873048,0.47871965,0.027452704
Uganda,Namasuba,11,7,0.53942502,32.31581116,Topsoil,5.76,0.33,3.91,0,3.91,1541.007,2473.14,1531.696,131.409,6.48,72.75,10.85,0.6278375,3.80010292,0.06432834,15.76043357,18424.89522,2585.182,15.3851955,56.95979171,11.96305493,29778.21172,1999.156566,1007.85123,1693.716866,70.51176891,14.4316341,424.6904013,15.82561395,301.7442532,26.00769601,1.193577206,0.882861796,1.03677717,0.061490664
Uganda,Namasuba,11,10,0.54143697,32.31027603,Topsoil,5.6,0.26,3,0,3,1418.959,2221.493,2409.998,114.843,4.58,67.4,7.23,0.578184555,2.079942963,0.057753763,12.22775481,26242.67729,1990.539717,23.53633317,48.60020527,21.19699496,29291.98474,1525.627719,906.6324294,2598.006995,50.07036397,14.66885747,394.1267965,20.49765234,242.9016618,39.56257548,1.450936917,1.168827683,0.748784578,0.178968099
Uganda,Namasuba,11,11,0.54025501,32.3144989,Topsoil,5.54,0.26,2.97,0,2.97,1057.653,1531.123,754.694,83.629,10.28,56.72,9.35,0.428817737,2.490461163,0.0754257,13.39457873,17098.66646,2131.171987,12.67783947,53.42292251,8.824566213,29766.82081,2636.886462,854.1043529,893.1207406,106.6262182,10.77821864,358.1082472,11.86493878,227.3555785,16.60620152,1.007654345,1.303888142,0.639576278,0.033225026
Uganda,Namasuba,12,2,0.55478698,32.30685043,Topsoil,6.77,0.33,5.45,0,5.45,2942.982,3207.236,2322.73,227.172,14.98,106.8,14.32,1.061612136,3.529617827,0.063092314,20.28186143,28670.44044,4571.41619,52.88216005,68.42951647,78.54691644,77387.497,1438.949195,1131.516175,2833.074102,54.35260379,28.53058083,658.1634614,16.8467009,231.0630498,53.45865061,1.483284695,1.56354323,0.922554055,0.180402294
Uganda,Namasuba,12,3,0.55994499,32.30693817,Topsoil,6.43,0.2,2.57,0,2.57,1210.424,5001.847,1959.143,48.752,3.3,64.08,12.26,0.182763677,7.823990859,0.043746463,21.74341029,19552.69726,2679.324038,38.63355591,69.86661165,32.78539795,33878.20018,1555.676459,2142.23245,2099.710362,62.34369359,40.45484813,287.6129743,14.255941,168.2167827,56.45510527,0.988978184,1.142541288,0.642757193,0.205956731
Uganda,Namasuba,12,4,0.55333799,32.30409241,Topsoil,5.82,0.35,4.38,0,4.38,1447.496,1830.044,1691.759,151.011,8.24,65,14.48,0.474619062,4.176565991,0.062147275,22.03909219,16897.87407,3575.078088,41.38242643,100.3890423,21.78811098,32046.53062,1512.750782,1200.512704,1898.79944,40.28694799,27.14022176,475.7500244,11.67591623,310.4819751,32.96204543,0.824169427,1.051382257,0.901383474,0.107374829
Uganda,Namasuba,12,6,0.552697,32.30768585,Topsoil,6.26,0.42,5.53,0,5.53,1946.019,2184.636,1534.672,179.679,8.66,72.93,18.49,0.472754386,4.718557433,0.064067484,25.87568538,19657.70686,4788.2198,18.17763988,56.95875557,26.49133408,32028.4916,889.115998,1208.092121,1719.37467,39.01420765,17.88566685,502.7795713,20.40354095,363.2917576,46.64179846,1.065511819,0.885841341,1.123731624,0.160077024
Uganda,Namasuba,12,7,0.55404502,32.30707169,Topsoil,6.13,0.36,4.31,0,4.31,2605.144,2965.846,2256.456,158.823,5.62,92.91,13.75,0.357428524,3.971101795,0.052422346,19.80614419,30892.32528,3430.649213,49.62460612,108.0314197,65.2141284,75034.81858,1019.171825,1121.65816,2625.240315,51.94991152,32.88158148,601.4167228,20.56943481,327.2053448,52.01419966,1.598771459,1.294880482,0.787028269,0.16681615
