geometry,Hex_ID,Hex_Center_Lat,Hex_Center_Lon,Hex_Center_BD
"POLYGON ((19.258 -32.23592378864669, 19.358 -32.149321248268244, 19.358 -32.08592378864669, 19.258 -32.035923788646684, 19.157999999999998 -32.08592378864669, 19.157999999999998 -32.149321248268244, 19.258 -32.23592378864669))",hex_15_14,-32.12835504681432,19.258,1.3600000143051147
"POLYGON ((19.458 -32.149321248268244, 19.558 -32.0627187078898, 19.558 -31.999321248268245, 19.458 -31.949321248268244, 19.357999999999997 -31.999321248268245, 19.357999999999997 -32.0627187078898, 19.458 -32.149321248268244))",hex_15_15,-32.041752506435884,19.458,1.4500000476837158
"POLYGON ((19.657999999999998 -32.23592378864669, 19.758 -32.149321248268244, 19.758 -32.08592378864669, 19.657999999999998 -32.035923788646684, 19.557999999999996 -32.08592378864669, 19.557999999999996 -32.149321248268244, 19.657999999999998 -32.23592378864669))",hex_15_16,-32.12835504681432,19.657999999999998,1.5099999904632568
"POLYGON ((19.857999999999997 -32.149321248268244, 19.958 -32.0627187078898, 19.958 -31.999321248268245, 19.857999999999997 -31.949321248268244, 19.757999999999996 -31.999321248268245, 19.757999999999996 -32.0627187078898, 19.857999999999997 -32.149321248268244))",hex_15_17,-32.041752506435884,19.857999999999997,1.5099999904632568
"POLYGON ((20.058 -32.23592378864669, 20.158 -32.149321248268244, 20.158 -32.08592378864669, 20.058 -32.035923788646684, 19.958 -32.08592378864669, 19.958 -32.149321248268244, 20.058 -32.23592378864669))",hex_15_18,-32.12835504681432,20.058000000000003,1.3600000143051147
"POLYGON ((20.258 -32.149321248268244, 20.358 -32.0627187078898, 20.358 -31.999321248268245, 20.258 -31.949321248268244, 20.157999999999998 -31.999321248268245, 20.157999999999998 -32.0627187078898, 20.258 -32.149321248268244))",hex_15_19,-32.041752506435884,20.258,1.409999966621399
"POLYGON ((20.458 -32.23592378864669, 20.558 -32.149321248268244, 20.558 -32.08592378864669, 20.458 -32.035923788646684, 20.357999999999997 -32.08592378864669, 20.357999999999997 -32.149321248268244, 20.458 -32.23592378864669))",hex_15_20,-32.12835504681432,20.458000000000002,1.440000057220459
"POLYGON ((20.657999999999998 -32.149321248268244, 20.758 -32.0627187078898, 20.758 -31.999321248268245, 20.657999999999998 -31.949321248268244, 20.557999999999996 -31.999321248268245, 20.557999999999996 -32.0627187078898, 20.657999999999998 -32.149321248268244))",hex_15_21,-32.041752506435884,20.658,1.4299999475479126
"POLYGON ((20.857999999999997 -32.23592378864669, 20.958 -32.149321248268244, 20.958 -32.08592378864669, 20.857999999999997 -32.035923788646684, 20.757999999999996 -32.08592378864669, 20.757999999999996 -32.149321248268244, 20.857999999999997 -32.23592378864669))",hex_15_22,-32.12835504681432,20.857999999999997,1.440000057220459
"POLYGON ((21.058 -32.149321248268244, 21.158 -32.0627187078898, 21.158 -31.999321248268245, 21.058 -31.949321248268244, 20.958 -31.999321248268245, 20.958 -32.0627187078898, 21.058 -32.149321248268244))",hex_15_23,-32.041752506435884,21.058,1.3899999856948853
"POLYGON ((21.258 -32.23592378864669, 21.358 -32.149321248268244, 21.358 -32.08592378864669, 21.258 -32.035923788646684, 21.157999999999998 -32.08592378864669, 21.157999999999998 -32.149321248268244, 21.258 -32.23592378864669))",hex_15_24,-32.12835504681432,21.258000000000003,1.4500000476837158
"POLYGON ((21.458 -32.149321248268244, 21.558 -32.0627187078898, 21.558 -31.999321248268245, 21.458 -31.949321248268244, 21.357999999999997 -31.999321248268245, 21.357999999999997 -32.0627187078898, 21.458 -32.149321248268244))",hex_15_25,-32.041752506435884,21.458,1.4800000190734863
"POLYGON ((21.657999999999998 -32.23592378864669, 21.758 -32.149321248268244, 21.758 -32.08592378864669, 21.657999999999998 -32.035923788646684, 21.557999999999996 -32.08592378864669, 21.557999999999996 -32.149321248268244, 21.657999999999998 -32.23592378864669))",hex_15_26,-32.12835504681432,21.658,1.399999976158142
"POLYGON ((21.857999999999997 -32.149321248268244, 21.958 -32.0627187078898, 21.958 -31.999321248268245, 21.857999999999997 -31.949321248268244, 21.757999999999996 -31.999321248268245, 21.757999999999996 -32.0627187078898, 21.857999999999997 -32.149321248268244))",hex_15_27,-32.041752506435884,21.858,1.4800000190734863
"POLYGON ((22.058 -32.23592378864669, 22.158 -32.149321248268244, 22.158 -32.08592378864669, 22.058 -32.035923788646684, 21.958 -32.08592378864669, 21.958 -32.149321248268244, 22.058 -32.23592378864669))",hex_15_28,-32.12835504681432,22.058,1.399999976158142
"POLYGON ((22.258 -32.149321248268244, 22.358 -32.0627187078898, 22.358 -31.999321248268245, 22.258 -31.949321248268244, 22.157999999999998 -31.999321248268245, 22.157999999999998 -32.0627187078898, 22.258 -32.149321248268244))",hex_15_29,-32.041752506435884,22.258,1.4900000095367432
"POLYGON ((22.458 -32.23592378864669, 22.558 -32.149321248268244, 22.558 -32.08592378864669, 22.458 -32.035923788646684, 22.357999999999997 -32.08592378864669, 22.357999999999997 -32.149321248268244, 22.458 -32.23592378864669))",hex_15_30,-32.12835504681432,22.458000000000002,1.350000023841858
"POLYGON ((22.657999999999998 -32.149321248268244, 22.758 -32.0627187078898, 22.758 -31.999321248268245, 22.657999999999998 -31.949321248268244, 22.557999999999996 -31.999321248268245, 22.557999999999996 -32.0627187078898, 22.657999999999998 -32.149321248268244))",hex_15_31,-32.041752506435884,22.658,1.3799999952316284
"POLYGON ((22.857999999999997 -32.23592378864669, 22.958 -32.149321248268244, 22.958 -32.08592378864669, 22.857999999999997 -32.035923788646684, 22.757999999999996 -32.08592378864669, 22.757999999999996 -32.149321248268244, 22.857999999999997 -32.23592378864669))",hex_15_32,-32.12835504681432,22.858,1.440000057220459
"POLYGON ((23.058 -32.149321248268244, 23.158 -32.0627187078898, 23.158 -31.999321248268245, 23.058 -31.949321248268244, 22.958 -31.999321248268245, 22.958 -32.0627187078898, 23.058 -32.149321248268244))",hex_15_33,-32.041752506435884,23.058000000000003,1.4700000286102295
"POLYGON ((23.258 -32.23592378864669, 23.358 -32.149321248268244, 23.358 -32.08592378864669, 23.258 -32.035923788646684, 23.157999999999998 -32.08592378864669, 23.157999999999998 -32.149321248268244, 23.258 -32.23592378864669))",hex_15_34,-32.12835504681432,23.258,1.4500000476837158
"POLYGON ((23.458 -32.149321248268244, 23.558 -32.0627187078898, 23.558 -31.999321248268245, 23.458 -31.949321248268244, 23.357999999999997 -31.999321248268245, 23.357999999999997 -32.0627187078898, 23.458 -32.149321248268244))",hex_15_35,-32.041752506435884,23.458,1.4600000381469727
"POLYGON ((23.657999999999998 -32.23592378864669, 23.758 -32.149321248268244, 23.758 -32.08592378864669, 23.657999999999998 -32.035923788646684, 23.557999999999996 -32.08592378864669, 23.557999999999996 -32.149321248268244, 23.657999999999998 -32.23592378864669))",hex_15_36,-32.12835504681432,23.658,1.399999976158142
"POLYGON ((23.857999999999997 -32.149321248268244, 23.958 -32.0627187078898, 23.958 -31.999321248268245, 23.857999999999997 -31.949321248268244, 23.757999999999996 -31.999321248268245, 23.757999999999996 -32.0627187078898, 23.857999999999997 -32.149321248268244))",hex_15_37,-32.041752506435884,23.858,1.3700000047683716
"POLYGON ((24.058 -32.23592378864669, 24.158 -32.149321248268244, 24.158 -32.08592378864669, 24.058 -32.035923788646684, 23.958 -32.08592378864669, 23.958 -32.149321248268244, 24.058 -32.23592378864669))",hex_15_38,-32.12835504681432,24.058,1.3200000524520874
"POLYGON ((24.258 -32.149321248268244, 24.358 -32.0627187078898, 24.358 -31.999321248268245, 24.258 -31.949321248268244, 24.157999999999998 -31.999321248268245, 24.157999999999998 -32.0627187078898, 24.258 -32.149321248268244))",hex_15_39,-32.041752506435884,24.258,1.350000023841858
"POLYGON ((24.458 -32.23592378864669, 24.558 -32.149321248268244, 24.558 -32.08592378864669, 24.458 -32.035923788646684, 24.357999999999997 -32.08592378864669, 24.357999999999997 -32.149321248268244, 24.458 -32.23592378864669))",hex_15_40,-32.12835504681432,24.458,1.350000023841858
"POLYGON ((24.658 -32.149321248268244, 24.758000000000003 -32.0627187078898, 24.758000000000003 -31.999321248268245, 24.658 -31.949321248268244, 24.558 -31.999321248268245, 24.558 -32.0627187078898, 24.658 -32.149321248268244))",hex_15_41,-32.041752506435884,24.658,1.4700000286102295
"POLYGON ((24.857999999999997 -32.23592378864669, 24.958 -32.149321248268244, 24.958 -32.08592378864669, 24.857999999999997 -32.035923788646684, 24.757999999999996 -32.08592378864669, 24.757999999999996 -32.149321248268244, 24.857999999999997 -32.23592378864669))",hex_15_42,-32.12835504681432,24.858,1.3899999856948853
"POLYGON ((25.058 -32.149321248268244, 25.158 -32.0627187078898, 25.158 -31.999321248268245, 25.058 -31.949321248268244, 24.958 -31.999321248268245, 24.958 -32.0627187078898, 25.058 -32.149321248268244))",hex_15_43,-32.041752506435884,25.058000000000003,1.409999966621399
"POLYGON ((25.258 -32.23592378864669, 25.358 -32.149321248268244, 25.358 -32.08592378864669, 25.258 -32.035923788646684, 25.157999999999998 -32.08592378864669, 25.157999999999998 -32.149321248268244, 25.258 -32.23592378864669))",hex_15_44,-32.12835504681432,25.258,1.399999976158142
"POLYGON ((25.458 -32.149321248268244, 25.558 -32.0627187078898, 25.558 -31.999321248268245, 25.458 -31.949321248268244, 25.357999999999997 -31.999321248268245, 25.357999999999997 -32.0627187078898, 25.458 -32.149321248268244))",hex_15_45,-32.041752506435884,25.458,1.4299999475479126
"POLYGON ((25.658 -32.23592378864669, 25.758000000000003 -32.149321248268244, 25.758000000000003 -32.08592378864669, 25.658 -32.035923788646684, 25.558 -32.08592378864669, 25.558 -32.149321248268244, 25.658 -32.23592378864669))",hex_15_46,-32.12835504681432,25.658000000000005,1.3300000429153442
"POLYGON ((25.857999999999997 -32.149321248268244, 25.958 -32.0627187078898, 25.958 -31.999321248268245, 25.857999999999997 -31.949321248268244, 25.757999999999996 -31.999321248268245, 25.757999999999996 -32.0627187078898, 25.857999999999997 -32.149321248268244))",hex_15_47,-32.041752506435884,25.858,1.440000057220459
"POLYGON ((26.058 -32.23592378864669, 26.158 -32.149321248268244, 26.158 -32.08592378864669, 26.058 -32.035923788646684, 25.958 -32.08592378864669, 25.958 -32.149321248268244, 26.058 -32.23592378864669))",hex_15_48,-32.12835504681432,26.058000000000003,1.4600000381469727
"POLYGON ((26.258 -32.149321248268244, 26.358 -32.0627187078898, 26.358 -31.999321248268245, 26.258 -31.949321248268244, 26.157999999999998 -31.999321248268245, 26.157999999999998 -32.0627187078898, 26.258 -32.149321248268244))",hex_15_49,-32.041752506435884,26.258000000000003,1.409999966621399
"POLYGON ((26.458 -32.23592378864669, 26.558 -32.149321248268244, 26.558 -32.08592378864669, 26.458 -32.035923788646684, 26.357999999999997 -32.08592378864669, 26.357999999999997 -32.149321248268244, 26.458 -32.23592378864669))",hex_15_50,-32.12835504681432,26.458,1.4700000286102295
"POLYGON ((26.658 -32.149321248268244, 26.758000000000003 -32.0627187078898, 26.758000000000003 -31.999321248268245, 26.658 -31.949321248268244, 26.558 -31.999321248268245, 26.558 -32.0627187078898, 26.658 -32.149321248268244))",hex_15_51,-32.041752506435884,26.658000000000005,1.440000057220459
"POLYGON ((26.857999999999997 -32.23592378864669, 26.958 -32.149321248268244, 26.958 -32.08592378864669, 26.857999999999997 -32.035923788646684, 26.757999999999996 -32.08592378864669, 26.757999999999996 -32.149321248268244, 26.857999999999997 -32.23592378864669))",hex_15_52,-32.12835504681432,26.858000000000004,1.3899999856948853
"POLYGON ((27.058 -32.149321248268244, 27.158 -32.0627187078898, 27.158 -31.999321248268245, 27.058 -31.949321248268244, 26.958 -31.999321248268245, 26.958 -32.0627187078898, 27.058 -32.149321248268244))",hex_15_53,-32.041752506435884,27.058000000000003,1.3200000524520874
"POLYGON ((27.258 -32.23592378864669, 27.358 -32.149321248268244, 27.358 -32.08592378864669, 27.258 -32.035923788646684, 27.157999999999998 -32.08592378864669, 27.157999999999998 -32.149321248268244, 27.258 -32.23592378864669))",hex_15_54,-32.12835504681432,27.258000000000003,1.2000000476837158
"POLYGON ((27.458 -32.149321248268244, 27.558 -32.0627187078898, 27.558 -31.999321248268245, 27.458 -31.949321248268244, 27.357999999999997 -31.999321248268245, 27.357999999999997 -32.0627187078898, 27.458 -32.149321248268244))",hex_15_55,-32.041752506435884,27.458,1.4299999475479126
"POLYGON ((27.658 -32.23592378864669, 27.758000000000003 -32.149321248268244, 27.758000000000003 -32.08592378864669, 27.658 -32.035923788646684, 27.558 -32.08592378864669, 27.558 -32.149321248268244, 27.658 -32.23592378864669))",hex_15_56,-32.12835504681432,27.658,1.2799999713897705
"POLYGON ((27.857999999999997 -32.149321248268244, 27.958 -32.0627187078898, 27.958 -31.999321248268245, 27.857999999999997 -31.949321248268244, 27.757999999999996 -31.999321248268245, 27.757999999999996 -32.0627187078898, 27.857999999999997 -32.149321248268244))",hex_15_57,-32.041752506435884,27.857999999999997,1.3600000143051147
"POLYGON ((28.058 -32.23592378864669, 28.158 -32.149321248268244, 28.158 -32.08592378864669, 28.058 -32.035923788646684, 27.958 -32.08592378864669, 27.958 -32.149321248268244, 28.058 -32.23592378864669))",hex_15_58,-32.12835504681432,28.057999999999996,1.3300000429153442
"POLYGON ((28.258 -32.149321248268244, 28.358 -32.0627187078898, 28.358 -31.999321248268245, 28.258 -31.949321248268244, 28.157999999999998 -31.999321248268245, 28.157999999999998 -32.0627187078898, 28.258 -32.149321248268244))",hex_15_59,-32.041752506435884,28.258000000000003,1.25
"POLYGON ((28.458 -32.23592378864669, 28.558 -32.149321248268244, 28.558 -32.08592378864669, 28.458 -32.035923788646684, 28.357999999999997 -32.08592378864669, 28.357999999999997 -32.149321248268244, 28.458 -32.23592378864669))",hex_15_60,-32.12835504681432,28.458000000000002,1.2799999713897705
"POLYGON ((28.658 -32.149321248268244, 28.758000000000003 -32.0627187078898, 28.758000000000003 -31.999321248268245, 28.658 -31.949321248268244, 28.558 -31.999321248268245, 28.558 -32.0627187078898, 28.658 -32.149321248268244))",hex_15_61,-32.041752506435884,28.658,1.2300000190734863
"POLYGON ((28.857999999999997 -32.23592378864669, 28.958 -32.149321248268244, 28.958 -32.08592378864669, 28.857999999999997 -32.035923788646684, 28.757999999999996 -32.08592378864669, 28.757999999999996 -32.149321248268244, 28.857999999999997 -32.23592378864669))",hex_15_62,-32.12835504681432,28.858,1.2100000381469727
"POLYGON ((29.058 -32.149321248268244, 29.158 -32.0627187078898, 29.158 -31.999321248268245, 29.058 -31.949321248268244, 28.958 -31.999321248268245, 28.958 -32.0627187078898, 29.058 -32.149321248268244))",hex_15_63,-32.041752506435884,29.058000000000003,1.2599999904632568
"POLYGON ((18.258 -31.976116167511357, 18.358 -31.889513627132914, 18.358 -31.82611616751136, 18.258 -31.776116167511358, 18.157999999999998 -31.82611616751136, 18.157999999999998 -31.889513627132914, 18.258 -31.976116167511357))",hex_16_9,-31.868547425678987,18.258000000000003,
"POLYGON ((18.458 -32.0627187078898, 18.558 -31.976116167511357, 18.558 -31.912718707889802, 18.458 -31.8627187078898, 18.357999999999997 -31.912718707889802, 18.357999999999997 -31.976116167511357, 18.458 -32.0627187078898))",hex_16_10,-31.955149966057427,18.458,1.4299999475479126
"POLYGON ((18.657999999999998 -31.976116167511357, 18.758 -31.889513627132914, 18.758 -31.82611616751136, 18.657999999999998 -31.776116167511358, 18.557999999999996 -31.82611616751136, 18.557999999999996 -31.889513627132914, 18.657999999999998 -31.976116167511357))",hex_16_11,-31.868547425678987,18.658,1.4500000476837158
"POLYGON ((18.857999999999997 -32.0627187078898, 18.958 -31.976116167511357, 18.958 -31.912718707889802, 18.857999999999997 -31.8627187078898, 18.757999999999996 -31.912718707889802, 18.757999999999996 -31.976116167511357, 18.857999999999997 -32.0627187078898))",hex_16_12,-31.955149966057427,18.858,1.4299999475479126
"POLYGON ((19.058 -31.976116167511357, 19.158 -31.889513627132914, 19.158 -31.82611616751136, 19.058 -31.776116167511358, 18.958 -31.82611616751136, 18.958 -31.889513627132914, 19.058 -31.976116167511357))",hex_16_13,-31.868547425678987,19.058,1.4199999570846558
"POLYGON ((19.258 -32.0627187078898, 19.358 -31.976116167511357, 19.358 -31.912718707889802, 19.258 -31.8627187078898, 19.157999999999998 -31.912718707889802, 19.157999999999998 -31.976116167511357, 19.258 -32.0627187078898))",hex_16_14,-31.955149966057427,19.258000000000003,1.4199999570846558
"POLYGON ((19.458 -31.976116167511357, 19.558 -31.889513627132914, 19.558 -31.82611616751136, 19.458 -31.776116167511358, 19.357999999999997 -31.82611616751136, 19.357999999999997 -31.889513627132914, 19.458 -31.976116167511357))",hex_16_15,-31.868547425678987,19.458,1.5199999809265137
"POLYGON ((19.657999999999998 -32.0627187078898, 19.758 -31.976116167511357, 19.758 -31.912718707889802, 19.657999999999998 -31.8627187078898, 19.557999999999996 -31.912718707889802, 19.557999999999996 -31.976116167511357, 19.657999999999998 -32.0627187078898))",hex_16_16,-31.955149966057427,19.658,1.409999966621399
"POLYGON ((19.857999999999997 -31.976116167511357, 19.958 -31.889513627132914, 19.958 -31.82611616751136, 19.857999999999997 -31.776116167511358, 19.757999999999996 -31.82611616751136, 19.757999999999996 -31.889513627132914, 19.857999999999997 -31.976116167511357))",hex_16_17,-31.868547425678987,19.857999999999997,1.399999976158142
"POLYGON ((20.058 -32.0627187078898, 20.158 -31.976116167511357, 20.158 -31.912718707889802, 20.058 -31.8627187078898, 19.958 -31.912718707889802, 19.958 -31.976116167511357, 20.058 -32.0627187078898))",hex_16_18,-31.955149966057427,20.058000000000007,1.4299999475479126
"POLYGON ((20.258 -31.976116167511357, 20.358 -31.889513627132914, 20.358 -31.82611616751136, 20.258 -31.776116167511358, 20.157999999999998 -31.82611616751136, 20.157999999999998 -31.889513627132914, 20.258 -31.976116167511357))",hex_16_19,-31.868547425678987,20.258,1.5199999809265137
"POLYGON ((20.458 -32.0627187078898, 20.558 -31.976116167511357, 20.558 -31.912718707889802, 20.458 -31.8627187078898, 20.357999999999997 -31.912718707889802, 20.357999999999997 -31.976116167511357, 20.458 -32.0627187078898))",hex_16_20,-31.955149966057427,20.458,1.4500000476837158
"POLYGON ((20.657999999999998 -31.976116167511357, 20.758 -31.889513627132914, 20.758 -31.82611616751136, 20.657999999999998 -31.776116167511358, 20.557999999999996 -31.82611616751136, 20.557999999999996 -31.889513627132914, 20.657999999999998 -31.976116167511357))",hex_16_21,-31.868547425678987,20.658,1.4600000381469727
"POLYGON ((20.857999999999997 -32.0627187078898, 20.958 -31.976116167511357, 20.958 -31.912718707889802, 20.857999999999997 -31.8627187078898, 20.757999999999996 -31.912718707889802, 20.757999999999996 -31.976116167511357, 20.857999999999997 -32.0627187078898))",hex_16_22,-31.955149966057427,20.857999999999997,1.4700000286102295
"POLYGON ((21.058 -31.976116167511357, 21.158 -31.889513627132914, 21.158 -31.82611616751136, 21.058 -31.776116167511358, 20.958 -31.82611616751136, 20.958 -31.889513627132914, 21.058 -31.976116167511357))",hex_16_23,-31.868547425678987,21.058,1.4800000190734863
"POLYGON ((21.258 -32.0627187078898, 21.358 -31.976116167511357, 21.358 -31.912718707889802, 21.258 -31.8627187078898, 21.157999999999998 -31.912718707889802, 21.157999999999998 -31.976116167511357, 21.258 -32.0627187078898))",hex_16_24,-31.955149966057427,21.258000000000003,1.4800000190734863
"POLYGON ((21.458 -31.976116167511357, 21.558 -31.889513627132914, 21.558 -31.82611616751136, 21.458 -31.776116167511358, 21.357999999999997 -31.82611616751136, 21.357999999999997 -31.889513627132914, 21.458 -31.976116167511357))",hex_16_25,-31.868547425678987,21.458,1.5099999904632568
"POLYGON ((21.657999999999998 -32.0627187078898, 21.758 -31.976116167511357, 21.758 -31.912718707889802, 21.657999999999998 -31.8627187078898, 21.557999999999996 -31.912718707889802, 21.557999999999996 -31.976116167511357, 21.657999999999998 -32.0627187078898))",hex_16_26,-31.955149966057427,21.658,1.409999966621399
"POLYGON ((21.857999999999997 -31.976116167511357, 21.958 -31.889513627132914, 21.958 -31.82611616751136, 21.857999999999997 -31.776116167511358, 21.757999999999996 -31.82611616751136, 21.757999999999996 -31.889513627132914, 21.857999999999997 -31.976116167511357))",hex_16_27,-31.868547425678987,21.858,1.4800000190734863
"POLYGON ((22.058 -32.0627187078898, 22.158 -31.976116167511357, 22.158 -31.912718707889802, 22.058 -31.8627187078898, 21.958 -31.912718707889802, 21.958 -31.976116167511357, 22.058 -32.0627187078898))",hex_16_28,-31.955149966057427,22.058,1.5099999904632568
"POLYGON ((22.258 -31.976116167511357, 22.358 -31.889513627132914, 22.358 -31.82611616751136, 22.258 -31.776116167511358, 22.157999999999998 -31.82611616751136, 22.157999999999998 -31.889513627132914, 22.258 -31.976116167511357))",hex_16_29,-31.868547425678987,22.258,1.440000057220459
"POLYGON ((22.458 -32.0627187078898, 22.558 -31.976116167511357, 22.558 -31.912718707889802, 22.458 -31.8627187078898, 22.357999999999997 -31.912718707889802, 22.357999999999997 -31.976116167511357, 22.458 -32.0627187078898))",hex_16_30,-31.955149966057427,22.458,1.440000057220459
"POLYGON ((22.657999999999998 -31.976116167511357, 22.758 -31.889513627132914, 22.758 -31.82611616751136, 22.657999999999998 -31.776116167511358, 22.557999999999996 -31.82611616751136, 22.557999999999996 -31.889513627132914, 22.657999999999998 -31.976116167511357))",hex_16_31,-31.868547425678987,22.658,1.340000033378601
"POLYGON ((22.857999999999997 -32.0627187078898, 22.958 -31.976116167511357, 22.958 -31.912718707889802, 22.857999999999997 -31.8627187078898, 22.757999999999996 -31.912718707889802, 22.757999999999996 -31.976116167511357, 22.857999999999997 -32.0627187078898))",hex_16_32,-31.955149966057427,22.858,1.340000033378601
"POLYGON ((23.058 -31.976116167511357, 23.158 -31.889513627132914, 23.158 -31.82611616751136, 23.058 -31.776116167511358, 22.958 -31.82611616751136, 22.958 -31.889513627132914, 23.058 -31.976116167511357))",hex_16_33,-31.868547425678987,23.058000000000003,1.4299999475479126
"POLYGON ((23.258 -32.0627187078898, 23.358 -31.976116167511357, 23.358 -31.912718707889802, 23.258 -31.8627187078898, 23.157999999999998 -31.912718707889802, 23.157999999999998 -31.976116167511357, 23.258 -32.0627187078898))",hex_16_34,-31.955149966057427,23.258,1.5099999904632568
"POLYGON ((23.458 -31.976116167511357, 23.558 -31.889513627132914, 23.558 -31.82611616751136, 23.458 -31.776116167511358, 23.357999999999997 -31.82611616751136, 23.357999999999997 -31.889513627132914, 23.458 -31.976116167511357))",hex_16_35,-31.868547425678987,23.458,1.4700000286102295
"POLYGON ((23.657999999999998 -32.0627187078898, 23.758 -31.976116167511357, 23.758 -31.912718707889802, 23.657999999999998 -31.8627187078898, 23.557999999999996 -31.912718707889802, 23.557999999999996 -31.976116167511357, 23.657999999999998 -32.0627187078898))",hex_16_36,-31.955149966057427,23.658,1.3799999952316284
"POLYGON ((23.857999999999997 -31.976116167511357, 23.958 -31.889513627132914, 23.958 -31.82611616751136, 23.857999999999997 -31.776116167511358, 23.757999999999996 -31.82611616751136, 23.757999999999996 -31.889513627132914, 23.857999999999997 -31.976116167511357))",hex_16_37,-31.868547425678987,23.858,1.4500000476837158
"POLYGON ((24.058 -32.0627187078898, 24.158 -31.976116167511357, 24.158 -31.912718707889802, 24.058 -31.8627187078898, 23.958 -31.912718707889802, 23.958 -31.976116167511357, 24.058 -32.0627187078898))",hex_16_38,-31.955149966057427,24.058000000000003,1.4199999570846558
"POLYGON ((24.258 -31.976116167511357, 24.358 -31.889513627132914, 24.358 -31.82611616751136, 24.258 -31.776116167511358, 24.157999999999998 -31.82611616751136, 24.157999999999998 -31.889513627132914, 24.258 -31.976116167511357))",hex_16_39,-31.868547425678987,24.258,1.4199999570846558
"POLYGON ((24.458 -32.0627187078898, 24.558 -31.976116167511357, 24.558 -31.912718707889802, 24.458 -31.8627187078898, 24.357999999999997 -31.912718707889802, 24.357999999999997 -31.976116167511357, 24.458 -32.0627187078898))",hex_16_40,-31.955149966057427,24.458000000000002,1.4800000190734863
"POLYGON ((24.658 -31.976116167511357, 24.758000000000003 -31.889513627132914, 24.758000000000003 -31.82611616751136, 24.658 -31.776116167511358, 24.558 -31.82611616751136, 24.558 -31.889513627132914, 24.658 -31.976116167511357))",hex_16_41,-31.868547425678987,24.658,1.399999976158142
"POLYGON ((24.857999999999997 -32.0627187078898, 24.958 -31.976116167511357, 24.958 -31.912718707889802, 24.857999999999997 -31.8627187078898, 24.757999999999996 -31.912718707889802, 24.757999999999996 -31.976116167511357, 24.857999999999997 -32.0627187078898))",hex_16_42,-31.955149966057427,24.858,1.409999966621399
"POLYGON ((25.058 -31.976116167511357, 25.158 -31.889513627132914, 25.158 -31.82611616751136, 25.058 -31.776116167511358, 24.958 -31.82611616751136, 24.958 -31.889513627132914, 25.058 -31.976116167511357))",hex_16_43,-31.868547425678987,25.058000000000003,1.4299999475479126
"POLYGON ((25.258 -32.0627187078898, 25.358 -31.976116167511357, 25.358 -31.912718707889802, 25.258 -31.8627187078898, 25.157999999999998 -31.912718707889802, 25.157999999999998 -31.976116167511357, 25.258 -32.0627187078898))",hex_16_44,-31.955149966057427,25.258,1.4600000381469727
"POLYGON ((25.458 -31.976116167511357, 25.558 -31.889513627132914, 25.558 -31.82611616751136, 25.458 -31.776116167511358, 25.357999999999997 -31.82611616751136, 25.357999999999997 -31.889513627132914, 25.458 -31.976116167511357))",hex_16_45,-31.868547425678987,25.458,1.4800000190734863
"POLYGON ((25.658 -32.0627187078898, 25.758000000000003 -31.976116167511357, 25.758000000000003 -31.912718707889802, 25.658 -31.8627187078898, 25.558 -31.912718707889802, 25.558 -31.976116167511357, 25.658 -32.0627187078898))",hex_16_46,-31.955149966057427,25.658,1.399999976158142
"POLYGON ((25.857999999999997 -31.976116167511357, 25.958 -31.889513627132914, 25.958 -31.82611616751136, 25.857999999999997 -31.776116167511358, 25.757999999999996 -31.82611616751136, 25.757999999999996 -31.889513627132914, 25.857999999999997 -31.976116167511357))",hex_16_47,-31.868547425678987,25.858,1.4600000381469727
"POLYGON ((26.058 -32.0627187078898, 26.158 -31.976116167511357, 26.158 -31.912718707889802, 26.058 -31.8627187078898, 25.958 -31.912718707889802, 25.958 -31.976116167511357, 26.058 -32.0627187078898))",hex_16_48,-31.955149966057427,26.058000000000003,1.4199999570846558
"POLYGON ((26.258 -31.976116167511357, 26.358 -31.889513627132914, 26.358 -31.82611616751136, 26.258 -31.776116167511358, 26.157999999999998 -31.82611616751136, 26.157999999999998 -31.889513627132914, 26.258 -31.976116167511357))",hex_16_49,-31.868547425678987,26.258000000000003,1.3700000047683716
"POLYGON ((26.458 -32.0627187078898, 26.558 -31.976116167511357, 26.558 -31.912718707889802, 26.458 -31.8627187078898, 26.357999999999997 -31.912718707889802, 26.357999999999997 -31.976116167511357, 26.458 -32.0627187078898))",hex_16_50,-31.955149966057427,26.458000000000002,1.4600000381469727
"POLYGON ((26.658 -31.976116167511357, 26.758000000000003 -31.889513627132914, 26.758000000000003 -31.82611616751136, 26.658 -31.776116167511358, 26.558 -31.82611616751136, 26.558 -31.889513627132914, 26.658 -31.976116167511357))",hex_16_51,-31.868547425678987,26.658000000000005,1.340000033378601
"POLYGON ((26.857999999999997 -32.0627187078898, 26.958 -31.976116167511357, 26.958 -31.912718707889802, 26.857999999999997 -31.8627187078898, 26.757999999999996 -31.912718707889802, 26.757999999999996 -31.976116167511357, 26.857999999999997 -32.0627187078898))",hex_16_52,-31.955149966057427,26.858,1.3799999952316284
"POLYGON ((27.058 -31.976116167511357, 27.158 -31.889513627132914, 27.158 -31.82611616751136, 27.058 -31.776116167511358, 26.958 -31.82611616751136, 26.958 -31.889513627132914, 27.058 -31.976116167511357))",hex_16_53,-31.868547425678987,27.058000000000003,1.409999966621399
