,Source,Date,UniqueID,Lat,Lon,C,BD,Year,Month,BD_iSDA,geometry
5217,ARC,01/07/2008,ARC_24080,-33.09905556,26.19933333,0.78,1.37,2008,7,,POINT (26.19933333 -33.09905556)
5218,ARC,01/07/2008,ARC_24081,-33.34172222,26.67863889,2.49,1.37,2008,7,,POINT (26.67863889 -33.34172222)
5219,ARC,01/07/2008,ARC_24082,-31.81694444,25.32911111,0.65,1.6,2008,7,,POINT (25.32911111 -31.81694444)
5220,ARC,01/07/2008,ARC_24083,-31.38875,25.07277778,1.67,1.4,2008,7,,POINT (25.07277778 -31.38875)
5221,ARC,01/07/2008,ARC_24084,-32.93852778,23.97013889,0.53,1.58,2008,7,,POINT (23.97013889 -32.93852778)
5222,ARC,01/07/2008,ARC_24085,-33.13480556,24.355,0.38,1.54,2008,7,,POINT (24.355 -33.13480556)
5223,ARC,01/07/2008,ARC_24086,-33.26055556,24.60227778,0.32,1.46,2008,7,,POINT (24.60227778 -33.26055556)
5224,ARC,01/07/2008,ARC_24087,-32.84138889,24.34586111,0.4,1.67,2008,7,,POINT (24.34586111 -32.84138889)
5225,ARC,01/07/2008,ARC_24088,-32.50916667,24.53763889,0.32,1.44,2008,7,,POINT (24.53763889 -32.50916667)
5226,ARC,01/07/2008,ARC_24089,-32.46002778,24.83172222,0.26,1.53,2008,7,,POINT (24.83172222 -32.46002778)
5227,ARC,01/07/2008,ARC_24090,-33.01038889,23.42086111,0.16,1.65,2008,7,,POINT (23.42086111 -33.01038889)
5228,ARC,01/07/2008,ARC_24091,-33.13963889,23.37694444,0.68,1.58,2008,7,,POINT (23.37694444 -33.13963889)
5229,ARC,01/07/2008,ARC_24092,-33.17208333,23.42930556,0.47,1.71,2008,7,,POINT (23.42930556 -33.17208333)
5230,ARC,01/07/2008,ARC_24093,-33.26286111,23.5095,0.42,1.5,2008,7,,POINT (23.5095 -33.26286111)
5231,ARC,01/07/2008,ARC_24094,-32.33797222,23.11877778,0.41,1.45,2008,7,,POINT (23.11877778 -32.33797222)
5232,ARC,01/07/2008,ARC_24095,-33.33652778,23.05761111,0.19,1.68,2008,7,,POINT (23.05761111 -33.33652778)
5233,ARC,01/07/2008,ARC_24096,-33.33341667,23.01955556,0.32,1.42,2008,7,,POINT (23.01955556 -33.33341667)
5234,ARC,01/07/2008,ARC_24097,-33.24697222,23.00897222,0.32,1.54,2008,7,,POINT (23.00897222 -33.24697222)
5235,ARC,01/07/2008,ARC_24098,-33.22461111,23.22902778,0.39,1.6,2008,7,,POINT (23.22902778 -33.22461111)
5236,ARC,01/07/2008,ARC_24099,-32.97213889,23.57527778,0.25,1.54,2008,7,,POINT (23.57527778 -32.97213889)
5237,ARC,01/07/2008,ARC_24100,-33.39505556,23.90319444,0.73,1.59,2008,7,,POINT (23.90319444 -33.39505556)
5238,ARC,01/07/2008,ARC_24101,-33.47269444,24.11755556,0.37,1.55,2008,7,,POINT (24.11755556 -33.47269444)
5239,ARC,01/07/2008,ARC_24102,-33.50497222,24.50019444,0.42,1.51,2008,7,,POINT (24.50019444 -33.50497222)
5240,ARC,01/07/2008,ARC_24103,-33.49038889,24.86875,0.39,1.56,2008,7,,POINT (24.86875 -33.49038889)
5241,ARC,01/07/2008,ARC_24104,-31.89061111,26.76183333,0.45,1.44,2008,7,,POINT (26.76183333 -31.89061111)
5242,ARC,01/07/2008,ARC_24105,-32.20688889,26.37752778,2.24,1.39,2008,7,,POINT (26.37752778 -32.20688889)
5243,ARC,01/07/2008,ARC_24106,-32.82763889,25.58866667,0.91,1.41,2008,7,,POINT (25.58866667 -32.82763889)
5244,ARC,01/07/2008,ARC_24107,-33.40894444,25.41344444,0.55,1.52,2008,7,,POINT (25.41344444 -33.40894444)
5245,ARC,01/07/2008,ARC_24108,-33.42425,25.44194444,0.47,1.49,2008,7,,POINT (25.44194444 -33.42425)
5246,ARC,01/07/2008,ARC_24109,-33.45583333,25.50266667,0.42,1.36,2008,7,,POINT (25.50266667 -33.45583333)
5247,ARC,01/07/2008,ARC_24110,-33.53022222,25.58913889,1.67,1.4,2008,7,,POINT (25.58913889 -33.53022222)
5248,ARC,01/07/2008,ARC_24111,-33.49852778,25.61241667,0.89,1.31,2008,7,,POINT (25.61241667 -33.49852778)
5249,ARC,01/07/2008,ARC_24112,-32.94947222,25.81880556,1.35,1.29,2008,7,,POINT (25.81880556 -32.94947222)
5250,ARC,01/07/2008,ARC_24113,-33.38325,26.05994444,0.97,1.42,2008,7,,POINT (26.05994444 -33.38325)
5251,ARC,01/07/2008,ARC_24114,-31.90872222,25.41341667,1.51,1.35,2008,7,,POINT (25.41341667 -31.90872222)
5252,ARC,01/07/2008,ARC_24115,-31.77744444,25.30944444,1.12,1.59,2008,7,,POINT (25.30944444 -31.77744444)
5253,ARC,01/07/2008,ARC_24116,-31.44908333,25.09233333,0.61,1.51,2008,7,,POINT (25.09233333 -31.44908333)
5254,ARC,01/07/2008,ARC_24117,-32.68566667,23.79563889,1,1.38,2008,7,,POINT (23.79563889 -32.68566667)
5255,ARC,01/07/2008,ARC_24118,-33.37291667,23.55411111,1.05,1.39,2008,7,,POINT (23.55411111 -33.37291667)
5256,ARC,01/07/2008,ARC_24119,-32.20869444,24.64313889,0.85,1.43,2008,7,,POINT (24.64313889 -32.20869444)
5257,ARC,01/07/2008,ARC_24120,-32.57205556,24.04986111,1.13,1.36,2008,7,,POINT (24.04986111 -32.57205556)
5258,ARC,01/07/2008,ARC_24121,-28.19227778,27.36077778,0.83,1.44,2008,7,,POINT (27.36077778 -28.19227778)
5259,ARC,01/07/2008,ARC_24122,-28.18875,27.36822222,0.79,1.54,2008,7,,POINT (27.36822222 -28.18875)
5260,ARC,01/07/2008,ARC_24123,-28.18777778,27.52436111,0.34,1.43,2008,7,,POINT (27.52436111 -28.18777778)
5261,ARC,01/07/2008,ARC_24124,-28.1295,27.49147222,0.36,1.48,2008,7,,POINT (27.49147222 -28.1295)
5262,ARC,01/07/2008,ARC_24125,-28.12141667,27.44222222,1.45,1.32,2008,7,,POINT (27.44222222 -28.12141667)
5263,ARC,01/07/2008,ARC_24126,-28.27444444,27.64458333,0.36,1.51,2008,7,,POINT (27.64458333 -28.27444444)
5264,ARC,01/07/2008,ARC_24127,-28.40305556,27.57936111,0.26,1.6,2008,7,,POINT (27.57936111 -28.40305556)
5265,ARC,01/07/2008,ARC_24128,-28.2675,27.86247222,1.09,1.61,2008,7,,POINT (27.86247222 -28.2675)
5266,ARC,01/07/2008,ARC_24129,-28.381,27.88744444,0.73,1.38,2008,7,,POINT (27.88744444 -28.381)
5267,ARC,01/07/2008,ARC_24130,-28.44530556,27.93813889,0.35,1.68,2008,7,,POINT (27.93813889 -28.44530556)
5268,ARC,01/07/2008,ARC_24131,-28.54336111,27.82625,0.88,1.5,2008,7,,POINT (27.82625 -28.54336111)
5269,ARC,01/07/2008,ARC_24132,-28.73697222,27.78005556,0.6,1.56,2008,7,,POINT (27.78005556 -28.73697222)
5270,ARC,01/07/2008,ARC_24133,-28.759,27.84255556,0.51,1.55,2008,7,,POINT (27.84255556 -28.759)
5271,ARC,01/07/2008,ARC_24134,-28.68063889,27.90194444,0.34,1.6,2008,7,,POINT (27.90194444 -28.68063889)
5272,ARC,01/07/2008,ARC_24135,-28.64744444,27.88658333,0.28,1.54,2008,7,,POINT (27.88658333 -28.64744444)
5273,ARC,01/07/2008,ARC_24136,-28.61436111,27.97986111,0.7,1.49,2008,7,,POINT (27.97986111 -28.61436111)
5274,ARC,01/07/2008,ARC_24137,-28.62297222,27.98641667,0.41,1.48,2008,7,,POINT (27.98641667 -28.62297222)
5275,ARC,01/07/2008,ARC_24139,-28.63602778,28.11833333,0.66,1.5,2008,7,,POINT (28.11833333 -28.63602778)
5276,ARC,01/07/2008,ARC_24140,-28.62236111,28.06041667,0.81,1.52,2008,7,,POINT (28.06041667 -28.62236111)
5277,ARC,01/07/2008,ARC_24141,-28.45855556,28.10977778,0.7,1.44,2008,7,,POINT (28.10977778 -28.45855556)
5278,ARC,01/07/2008,ARC_24142,-28.6465,28.28441667,0.6,1.53,2008,7,,POINT (28.28441667 -28.6465)
5279,ARC,01/07/2008,ARC_24143,-28.62347222,28.37158333,1.04,1.63,2008,7,,POINT (28.37158333 -28.62347222)
5280,ARC,01/07/2008,ARC_24144,-28.51788889,28.442,0.2,1.5,2008,7,,POINT (28.442 -28.51788889)
5281,ARC,01/07/2008,ARC_24145,-28.38388889,28.48816667,2.23,1.41,2008,7,,POINT (28.48816667 -28.38388889)
5282,ARC,01/07/2008,ARC_24146,-28.32327778,28.65505556,1.07,1.43,2008,7,,POINT (28.65505556 -28.32327778)
5283,ARC,01/07/2008,ARC_24147,-28.38938889,28.28044444,0.29,1.46,2008,7,,POINT (28.28044444 -28.38938889)
5284,ARC,01/07/2008,ARC_24148,-28.29591667,28.21086111,1.84,1.54,2008,7,,POINT (28.21086111 -28.29591667)
5285,ARC,01/07/2008,ARC_24149,-28.33013889,28.23097222,0.6,1.49,2008,7,,POINT (28.23097222 -28.33013889)
5286,ARC,01/07/2008,ARC_24150,-28.39283333,28.02233333,0.75,1.5,2008,7,,POINT (28.02233333 -28.39283333)
5287,ARC,01/07/2008,ARC_24151,-28.38505556,28.04877778,0.94,1.48,2008,7,,POINT (28.04877778 -28.38505556)
5288,ARC,01/07/2008,ARC_24152,-28.20636111,28.05522222,0.58,1.5,2008,7,,POINT (28.05522222 -28.20636111)
5289,ARC,01/07/2008,ARC_24153,-28.07313889,27.99041667,1.23,1.57,2008,7,,POINT (27.99041667 -28.07313889)
5290,ARC,01/07/2008,ARC_24154,-28.04225,27.93522222,0.59,1.49,2008,7,,POINT (27.93522222 -28.04225)
5291,ARC,01/07/2008,ARC_24155,-28.09127778,28.28694444,0.51,1.55,2008,7,,POINT (28.28694444 -28.09127778)
5292,ARC,01/07/2008,ARC_24156,-28.15722222,28.29741667,0.71,1.41,2008,7,,POINT (28.29741667 -28.15722222)
5293,ARC,01/07/2008,ARC_24157,-28.16163889,28.2595,0.99,1.46,2008,7,,POINT (28.2595 -28.16163889)
5294,ARC,01/07/2008,ARC_24158,-28.09763889,28.4115,0.16,1.66,2008,7,,POINT (28.4115 -28.09763889)
5295,ARC,01/07/2008,ARC_24159,-28.02002778,28.41155556,0.53,1.53,2008,7,,POINT (28.41155556 -28.02002778)
5296,ARC,01/07/2008,ARC_24160,-27.87230556,28.72208333,0.29,1.61,2008,7,,POINT (28.72208333 -27.87230556)
5297,ARC,01/07/2008,ARC_24161,-27.92708333,28.95988889,1.74,1.35,2008,7,,POINT (28.95988889 -27.92708333)
5298,ARC,01/07/2008,ARC_24162,-27.69841667,29.06688889,2.37,1.41,2008,7,,POINT (29.06688889 -27.69841667)
5299,ARC,01/07/2008,ARC_24163,-23.77455556,29.54030556,0.9,1.42,2008,7,,POINT (29.54030556 -23.77455556)
5300,ARC,01/07/2008,ARC_24164,-23.34219444,29.79394444,0.72,1.55,2008,7,,POINT (29.79394444 -23.34219444)
5301,ARC,01/07/2008,ARC_24165,-23.29263889,29.75169444,0.89,1.57,2008,7,,POINT (29.75169444 -23.29263889)
5302,ARC,01/07/2008,ARC_24166,-23.07297222,29.50727778,0.85,1.43,2008,7,,POINT (29.50727778 -23.07297222)
5303,ARC,01/07/2008,ARC_24167,-23.44386111,29.27091667,0.91,1.59,2008,7,,POINT (29.27091667 -23.44386111)
5304,ARC,01/07/2008,ARC_24168,-23.51225,29.32569444,0.41,1.57,2008,7,,POINT (29.32569444 -23.51225)
5305,ARC,01/07/2008,ARC_24169,-23.54686111,29.22063889,0.47,1.65,2008,7,,POINT (29.22063889 -23.54686111)
5306,ARC,01/07/2008,ARC_24170,-23.82597222,29.42375,1.65,1.42,2008,7,,POINT (29.42375 -23.82597222)
5307,ARC,01/07/2008,ARC_24171,-24.01166667,29.32575,1.16,1.37,2008,7,,POINT (29.32575 -24.01166667)
5308,ARC,01/07/2008,ARC_24172,-23.98072222,29.02544444,1.13,1.63,2008,7,,POINT (29.02544444 -23.98072222)
5309,ARC,01/07/2008,ARC_24173,-24.05497222,28.842,0.55,1.45,2008,7,,POINT (28.842 -24.05497222)
5310,ARC,01/07/2008,ARC_24174,-24.10288889,28.71088889,0.89,1.51,2008,7,,POINT (28.71088889 -24.10288889)
5311,ARC,01/07/2008,ARC_24175,-23.40841667,28.41455556,0.54,1.61,2008,7,,POINT (28.41455556 -23.40841667)
5312,ARC,01/07/2008,ARC_24176,-23.45494444,28.12819444,1.82,1.5,2008,7,,POINT (28.12819444 -23.45494444)
5313,ARC,01/07/2008,ARC_24177,-23.2695,28.21722222,0.27,1.63,2008,7,,POINT (28.21722222 -23.2695)
5314,ARC,01/07/2008,ARC_24178,-23.42719444,28.04619444,0.87,1.41,2008,7,,POINT (28.04619444 -23.42719444)
5315,ARC,01/07/2008,ARC_24179,-23.43088889,27.39975,0.34,1.65,2008,7,,POINT (27.39975 -23.43088889)
5316,ARC,01/07/2008,ARC_24180,-23.61538889,28.15758333,0.74,1.54,2008,7,,POINT (28.15758333 -23.61538889)
5317,ARC,01/07/2008,ARC_24181,-23.69963889,28.23652778,0.33,1.72,2008,7,,POINT (28.23652778 -23.69963889)
5318,ARC,01/07/2008,ARC_24182,-23.69763889,28.22433333,0.41,1.67,2008,7,,POINT (28.22433333 -23.69763889)
5319,ARC,01/07/2008,ARC_24183,-23.71761111,28.08677778,0.82,1.44,2008,7,,POINT (28.08677778 -23.71761111)
5320,ARC,01/07/2008,ARC_24184,-24.00319444,27.99916667,0.39,1.71,2008,7,,POINT (27.99916667 -24.00319444)
5321,ARC,01/07/2008,ARC_24185,-23.76977778,28.13058333,1.34,1.61,2008,7,,POINT (28.13058333 -23.76977778)
5322,ARC,01/07/2008,ARC_24186,-24.20825,28.12272222,0.82,1.61,2008,7,,POINT (28.12272222 -24.20825)
5323,ARC,01/07/2008,ARC_24187,-24.01094444,28.40413889,0.8,1.62,2008,7,,POINT (28.40413889 -24.01094444)
5324,ARC,01/07/2008,ARC_24188,-24.008,28.40055556,0.62,1.56,2008,7,,POINT (28.40055556 -24.008)
5325,ARC,01/07/2008,ARC_24189,-23.91327778,28.45541667,0.73,1.52,2008,7,,POINT (28.45541667 -23.91327778)
5326,ARC,01/07/2008,ARC_24190,-24.09825,28.29036111,0.45,1.68,2008,7,,POINT (28.29036111 -24.09825)
5327,ARC,01/07/2008,ARC_24191,-24.11975,28.2725,0.21,1.84,2008,7,,POINT (28.2725 -24.11975)
5328,ARC,01/07/2008,ARC_24192,-24.38213889,27.95866667,0.88,1.58,2008,7,,POINT (27.95866667 -24.38213889)
5329,ARC,01/07/2008,ARC_24193,-24.21866667,28.152,0.66,1.63,2008,7,,POINT (28.152 -24.21866667)
5330,ARC,01/07/2008,ARC_24194,-24.06463889,27.60219444,0.7,1.49,2008,7,,POINT (27.60219444 -24.06463889)
5331,ARC,01/07/2008,ARC_24195,-24.05002778,27.56508333,1.74,1.54,2008,7,,POINT (27.56508333 -24.05002778)
5332,ARC,01/07/2008,ARC_24196,-24.15997222,27.42558333,0.99,1.39,2008,7,,POINT (27.42558333 -24.15997222)
5333,ARC,01/07/2008,ARC_24197,-24.55180556,27.18916667,1.07,1.45,2008,7,,POINT (27.18916667 -24.55180556)
5334,ARC,01/07/2008,ARC_24198,-24.36161111,27.07644444,1.06,1.33,2008,7,,POINT (27.07644444 -24.36161111)
5335,ARC,01/07/2008,ARC_24199,-24.21161111,27.0215,0.83,1.51,2008,7,,POINT (27.0215 -24.21161111)
5336,ARC,01/07/2008,ARC_24200,-24.29630556,27.05877778,0.45,1.68,2008,7,,POINT (27.05877778 -24.29630556)
5337,ARC,01/07/2008,ARC_24201,-24.49722222,26.67391667,1.13,1.42,2008,7,,POINT (26.67391667 -24.49722222)
5338,ARC,01/07/2008,ARC_24202,-24.61155556,26.70427778,1.04,1.4,2008,7,,POINT (26.70427778 -24.61155556)
5339,ARC,01/07/2008,ARC_24203,-24.72375,26.70122222,0.97,1.52,2008,7,,POINT (26.70122222 -24.72375)
5340,ARC,01/07/2008,ARC_24204,-24.80788889,26.60202778,0.8,1.42,2008,7,,POINT (26.60202778 -24.80788889)
5341,ARC,01/07/2008,ARC_24205,-24.77436111,27.21055556,0.79,1.41,2008,7,,POINT (27.21055556 -24.77436111)
5342,ARC,01/07/2008,ARC_24206,-24.72772222,27.06819444,0.56,1.54,2008,7,,POINT (27.06819444 -24.72772222)
5343,ARC,01/07/2008,ARC_24208,-24.84863889,27.48941667,1.05,1.33,2008,7,,POINT (27.48941667 -24.84863889)
5344,ARC,01/07/2008,ARC_24209,-24.60788889,27.67733333,1.29,1.47,2008,7,,POINT (27.67733333 -24.60788889)
5345,ARC,01/07/2008,ARC_24210,-24.75736111,27.945,0.75,1.59,2008,7,,POINT (27.945 -24.75736111)
5346,ARC,01/07/2008,ARC_24211,-34.08955556,20.98388889,1.53,1.39,2008,7,,POINT (20.98388889 -34.08955556)
5347,ARC,01/07/2008,ARC_24212,-34.62877778,20.13325,0.6,1.52,2008,7,,POINT (20.13325 -34.62877778)
5348,ARC,01/07/2008,ARC_24213,-34.34758333,19.52125,1.24,1.41,2008,7,,POINT (19.52125 -34.34758333)
5349,ARC,01/07/2008,ARC_24214,-34.22383333,21.90336111,0.36,1.7,2008,7,,POINT (21.90336111 -34.22383333)
5350,ARC,01/07/2008,ARC_24215,-34.31938889,21.87808333,0.8,1.5,2008,7,,POINT (21.87808333 -34.31938889)
5351,ARC,01/07/2008,ARC_24216,-34.21230556,19.32577778,0.79,1.39,2008,7,,POINT (19.32577778 -34.21230556)
5352,ARC,01/07/2008,ARC_24217,-34.14680556,19.48586111,0.97,1.36,2008,7,,POINT (19.48586111 -34.14680556)
5353,ARC,01/07/2008,ARC_24218,-34.21272222,19.35036111,0.79,1.46,2008,7,,POINT (19.35036111 -34.21272222)
5354,ARC,01/07/2008,ARC_24219,-34.13730556,19.50608333,1,1.49,2008,7,,POINT (19.50608333 -34.13730556)
5355,ARC,01/07/2008,ARC_24220,-34.15202778,21.13336111,1.37,1.43,2008,7,,POINT (21.13336111 -34.15202778)
5356,ARC,01/07/2008,ARC_24221,-34.27263889,20.86530556,0.87,1.5,2008,7,,POINT (20.86530556 -34.27263889)
5357,ARC,01/07/2008,ARC_24222,-34.14311111,21.15875,1.23,1.47,2008,7,,POINT (21.15875 -34.14311111)
5358,ARC,01/07/2008,ARC_24223,-34.22597222,19.27486111,2,1.31,2008,7,,POINT (19.27486111 -34.22597222)
5359,ARC,01/07/2008,ARC_24224,-34.76319444,20.00422222,2.5,1.72,2008,7,,POINT (20.00422222 -34.76319444)
5360,ARC,01/07/2008,ARC_24225,-34.05786111,20.59402778,1.59,1.38,2008,7,,POINT (20.59402778 -34.05786111)
5361,ARC,01/07/2008,ARC_24226,-34.18266667,20.4775,2.74,1.45,2008,7,,POINT (20.4775 -34.18266667)
5362,ARC,01/07/2008,ARC_24227,-34.16022222,20.56997222,2.14,1.35,2008,7,,POINT (20.56997222 -34.16022222)
5363,ARC,01/07/2008,ARC_24228,-34.08988889,20.08741667,0.72,1.55,2008,7,,POINT (20.08741667 -34.08988889)
5364,ARC,01/07/2008,ARC_24229,-34.07605556,21.22872222,0.7,1.39,2008,7,,POINT (21.22872222 -34.07605556)
5365,ARC,01/07/2008,ARC_24230,-34.10658333,20.26563889,0.73,1.53,2008,7,,POINT (20.26563889 -34.10658333)
5366,ARC,01/07/2008,ARC_24231,-34.32675,20.16466667,1.16,1.37,2008,7,,POINT (20.16466667 -34.32675)
5367,ARC,01/07/2008,ARC_24232,-34.07072222,20.825,1.57,1.36,2008,7,,POINT (20.825 -34.07072222)
5368,ARC,01/07/2008,ARC_24233,-34.34113889,20.43594444,1.9,1.42,2008,7,,POINT (20.43594444 -34.34113889)
5369,ARC,01/07/2008,ARC_24234,-34.412,19.99963889,1.22,1.58,2008,7,,POINT (19.99963889 -34.412)
5370,ARC,01/07/2008,ARC_24235,-34.07247222,20.62127778,2.45,1.39,2008,7,,POINT (20.62127778 -34.07247222)
5371,ARC,01/07/2008,ARC_24236,-34.11458333,20.84083333,1.25,1.42,2008,7,,POINT (20.84083333 -34.11458333)
5372,ARC,01/07/2008,ARC_24237,-34.12894444,21.45958333,1.6,1.36,2008,7,,POINT (21.45958333 -34.12894444)
5373,ARC,01/07/2008,ARC_24238,-34.27538889,20.22369444,2.1,1.39,2008,7,,POINT (20.22369444 -34.27538889)
5374,ARC,01/07/2008,ARC_24239,-34.07763889,21.65088889,0.71,1.42,2008,7,,POINT (21.65088889 -34.07763889)
5375,ARC,01/07/2008,ARC_24240,-34.36369444,20.04119444,1.63,1.41,2008,7,,POINT (20.04119444 -34.36369444)
5376,ARC,01/07/2008,ARC_24241,-34.09547222,20.07702778,1.15,1.49,2008,7,,POINT (20.07702778 -34.09547222)
5377,ARC,01/07/2008,ARC_24242,-34.41641667,20.8105,1.68,1.55,2008,7,,POINT (20.8105 -34.41641667)
5378,ARC,01/07/2008,ARC_24243,-34.06138889,19.43922222,2.44,1.62,2008,7,,POINT (19.43922222 -34.06138889)
5379,ARC,01/07/2008,ARC_24244,-34.04597222,20.83172222,2.74,1.36,2008,7,,POINT (20.83172222 -34.04597222)
5380,ARC,01/07/2008,ARC_24245,-34.57583333,19.69677778,3.39,1.32,2008,7,,POINT (19.69677778 -34.57583333)
5381,ARC,01/07/2008,ARC_24246,-34.26691667,20.60913889,1.03,1.43,2008,7,,POINT (20.60913889 -34.26691667)
5382,ARC,01/02/2008,ARC_24247,-34.35227778,20.82855556,1.54,1.61,2008,2,,POINT (20.82855556 -34.35227778)
5383,ARC,01/07/2008,ARC_24248,-34.06941667,20.54066667,0.8,1.25,2008,7,,POINT (20.54066667 -34.06941667)
5384,ARC,01/07/2008,ARC_24249,-34.31322222,20.2135,1.75,1.34,2008,7,,POINT (20.2135 -34.31322222)
5385,ARC,01/07/2008,ARC_24250,-34.031,19.19908333,1.79,1.5,2008,7,,POINT (19.19908333 -34.031)
5386,ARC,01/07/2008,ARC_24251,-34.14,21.54463889,1.08,1.39,2008,7,,POINT (21.54463889 -34.14)
5387,ARC,01/07/2008,ARC_24252,-34.10636111,21.57361111,1.03,1.32,2008,7,,POINT (21.57361111 -34.10636111)
5388,ARC,01/07/2008,ARC_24253,-34.26241667,20.44147222,1.56,1.36,2008,7,,POINT (20.44147222 -34.26241667)
5389,ARC,01/07/2008,ARC_24254,-34.04922222,20.575,1.27,1.49,2008,7,,POINT (20.575 -34.04922222)
5390,ARC,01/07/2008,ARC_24255,-34.07975,20.63025,2.66,1.35,2008,7,,POINT (20.63025 -34.07975)
5391,ARC,01/07/2008,ARC_24256,-34.15880556,20.86088889,1.3,1.42,2008,7,,POINT (20.86088889 -34.15880556)
5392,ARC,01/07/2008,ARC_24257,-34.07361111,19.24397222,1.33,1.37,2008,7,,POINT (19.24397222 -34.07361111)
5393,ARC,01/07/2008,ARC_24258,-34.24041667,20.42658333,1.68,1.38,2008,7,,POINT (20.42658333 -34.24041667)
5394,ARC,01/07/2008,ARC_24259,-34.26466667,21.88397222,0.63,1.53,2008,7,,POINT (21.88397222 -34.26466667)
5395,ARC,01/07/2008,ARC_24260,-34.17444444,20.65688889,1.61,1.37,2008,7,,POINT (20.65688889 -34.17444444)
5396,ARC,01/07/2008,ARC_24261,-34.21508333,20.17936111,1.73,1.48,2008,7,,POINT (20.17936111 -34.21508333)
5397,ARC,01/07/2008,ARC_24262,-34.11294444,20.44452778,1.48,1.31,2008,7,,POINT (20.44452778 -34.11294444)
5398,ARC,01/07/2008,ARC_24263,-34.21913889,21.73530556,1.27,1.78,2008,7,,POINT (21.73530556 -34.21913889)
5399,ARC,01/07/2008,ARC_24264,-34.56727778,19.69394444,2.17,1.38,2008,7,,POINT (19.69394444 -34.56727778)
5400,ARC,01/07/2008,ARC_24265,-34.15919444,19.96086111,1.2,1.33,2008,7,,POINT (19.96086111 -34.15919444)
5401,ARC,01/07/2008,ARC_24266,-34.13272222,19.80727778,1.06,1.49,2008,7,,POINT (19.80727778 -34.13272222)
5402,ARC,01/07/2008,ARC_24267,-34.09622222,20.55047222,0.31,1.82,2008,7,,POINT (20.55047222 -34.09622222)
5403,ARC,01/07/2008,ARC_24268,-34.33202778,20.16030556,2.21,1.44,2008,7,,POINT (20.16030556 -34.33202778)
5404,ARC,01/07/2008,ARC_24269,-34.11269444,20.10991667,0.98,1.47,2008,7,,POINT (20.10991667 -34.11269444)
5405,ARC,01/07/2008,ARC_24270,-34.11516667,20.82583333,1.47,1.36,2008,7,,POINT (20.82583333 -34.11516667)
5406,ARC,01/07/2008,ARC_24271,-34.10772222,20.11077778,0.86,1.38,2008,7,,POINT (20.11077778 -34.10772222)
5407,ARC,01/07/2008,ARC_24272,-34.58244444,19.74775,2.53,1.54,2008,7,,POINT (19.74775 -34.58244444)
5408,ARC,01/07/2008,ARC_24273,-34.39066667,19.83633333,2.04,1.33,2008,7,,POINT (19.83633333 -34.39066667)
5409,ARC,01/07/2008,ARC_24274,-34.10861111,21.16775,1.4,1.44,2008,7,,POINT (21.16775 -34.10861111)
5410,ARC,01/07/2008,ARC_24275,-34.01797222,20.78441667,4.8,1.31,2008,7,,POINT (20.78441667 -34.01797222)
5411,ARC,01/07/2008,ARC_24276,-33.23477778,19.31383333,2.63,1.72,2008,7,,POINT (19.31383333 -33.23477778)
5412,ARC,01/07/2008,ARC_24277,-33.06619444,20.08538889,0.76,1.62,2008,7,,POINT (20.08538889 -33.06619444)
5413,ARC,01/07/2008,ARC_24278,-33.63866667,19.09127778,1.67,1.46,2008,7,,POINT (19.09127778 -33.63866667)
5414,ARC,01/07/2008,ARC_24279,-33.183,19.45216667,0.51,1.66,2008,7,,POINT (19.45216667 -33.183)
5415,ARC,01/04/2008,ARC_24280,-33.54813889,19.86877778,1.82,1.48,2008,4,,POINT (19.86877778 -33.54813889)
5416,ARC,01/07/2008,ARC_24281,-33.70794444,18.87627778,0.77,1.61,2008,7,,POINT (18.87627778 -33.70794444)
5417,ARC,01/07/2008,ARC_24282,-33.04322222,18.84883333,0.88,1.5,2008,7,,POINT (18.84883333 -33.04322222)
5418,ARC,01/07/2008,ARC_24283,-33.71569444,18.85297222,0.3,1.75,2008,7,,POINT (18.85297222 -33.71569444)
5419,ARC,01/07/2008,ARC_24284,-33.03672222,18.89177778,0.6,1.49,2008,7,,POINT (18.89177778 -33.03672222)
5420,ARC,01/07/2008,ARC_24285,-33.61833333,19.52572222,5.08,1.49,2008,7,,POINT (19.52572222 -33.61833333)
5421,ARC,01/07/2008,ARC_24286,-33.23291667,19.53419444,0.44,1.68,2008,7,,POINT (19.53419444 -33.23291667)
5422,ARC,01/07/2008,ARC_24287,-33.30336111,19.40263889,0.47,1.54,2008,7,,POINT (19.40263889 -33.30336111)
5423,ARC,01/07/2008,ARC_24288,-32.86647222,18.80241667,1.25,1.68,2008,7,,POINT (18.80241667 -32.86647222)
5424,ARC,01/07/2008,ARC_24289,-32.60777778,18.93725,0.73,1.76,2008,7,,POINT (18.93725 -32.60777778)
5425,ARC,01/07/2008,ARC_24290,-33.35011111,19.357,0.6,1.63,2008,7,,POINT (19.357 -33.35011111)
5426,ARC,01/07/2008,ARC_24291,-33.15511111,18.97094444,0.6,1.82,2008,7,,POINT (18.97094444 -33.15511111)
5427,ARC,01/07/2008,ARC_24292,-32.98522222,18.99438889,0.82,1.48,2008,7,,POINT (18.99438889 -32.98522222)
5428,ARC,01/07/2008,ARC_24293,-33.26377778,18.67502778,1.07,1.53,2008,7,,POINT (18.67502778 -33.26377778)
5429,ARC,01/07/2008,ARC_24294,-32.25552778,22.04127778,0.57,1.31,2008,7,,POINT (22.04127778 -32.25552778)
